time,vehicle_id,speed,acceleration,lane_position,lane_index
263.2,normal_flow.67,7.933,1.528,7.3,0
263.2,normal_flow.68,8.359,-2.278,68.931,2
263.2,normal_flow.69,10.165,1.411,29.685,2
263.2,normal_flow.70,1.815,2.55,5.827,2
263.3,normal_flow.65,12.223,0.03,67.893,1
263.3,normal_flow.66,11.58,0.493,23.676,1
263.3,normal_flow.67,8.078,1.446,8.108,0
263.3,normal_flow.68,8.119,-2.403,69.743,2
263.3,normal_flow.69,10.298,1.327,30.715,2
263.3,normal_flow.70,2.07,2.554,6.034,2
263.4,normal_flow.65,12.226,0.027,69.115,1
263.4,normal_flow.66,11.626,0.457,24.838,1
263.4,normal_flow.67,8.214,1.363,8.93,0
263.4,normal_flow.68,7.867,-2.519,70.53,2
263.4,normal_flow.69,10.422,1.241,31.757,2
263.4,normal_flow.70,2.326,2.557,6.267,2
263.5,normal_flow.65,12.228,0.025,70.338,1
263.5,normal_flow.66,11.668,0.423,26.005,1
263.5,normal_flow.67,8.343,1.282,9.764,0
263.5,normal_flow.68,7.605,-2.626,71.29,2
263.5,normal_flow.69,10.537,1.153,32.81,2
263.5,normal_flow.70,2.582,2.559,6.525,2
263.6,normal_flow.65,12.23,0.023,71.561,1
263.6,normal_flow.66,11.707,0.392,27.176,1
263.6,normal_flow.67,8.463,1.201,10.61,0
263.6,normal_flow.68,7.332,-2.723,72.024,2
263.6,normal_flow.69,10.644,1.063,33.875,2
263.6,normal_flow.70,2.838,2.561,6.809,2
263.7,normal_flow.66,11.743,0.362,28.35,1
263.7,normal_flow.67,8.575,1.122,11.468,0
263.7,normal_flow.68,7.052,-2.807,72.729,2
263.7,normal_flow.69,10.741,0.973,34.949,2
263.7,normal_flow.70,3.094,2.562,7.118,2
263.8,normal_flow.66,11.807,0.635,29.531,1
263.8,normal_flow.67,8.679,1.046,12.335,0
263.8,normal_flow.68,6.764,-2.878,73.405,2
263.8,normal_flow.69,10.828,0.872,36.032,2
263.8,normal_flow.70,3.35,2.563,7.453,2
263.9,normal_flow.66,11.866,0.592,30.718,1
263.9,normal_flow.67,8.777,0.973,13.213,0
263.9,normal_flow.68,6.47,-2.935,74.052,2
263.9,normal_flow.69,10.903,0.751,37.122,2
263.9,normal_flow.70,3.607,2.563,7.814,2
264.0,normal_flow.66,11.921,0.552,31.91,1
264.0,normal_flow.67,8.867,0.903,14.1,0
264.0,normal_flow.68,6.173,-2.977,74.669,2
264.0,normal_flow.69,10.966,0.627,38.219,2
264.0,normal_flow.70,3.863,2.562,8.2,2
264.1,normal_flow.66,11.973,0.513,33.107,1
264.1,normal_flow.67,8.951,0.837,14.995,0
264.1,normal_flow.68,5.872,-3.004,75.257,2
264.1,normal_flow.69,11.016,0.499,39.32,2
264.1,normal_flow.70,4.119,2.56,8.612,2
264.2,normal_flow.66,12.02,0.477,34.309,1
264.2,normal_flow.67,9.028,0.773,15.898,0
264.2,normal_flow.68,5.571,-3.015,75.814,2
264.2,normal_flow.69,11.052,0.367,40.425,2
264.2,normal_flow.70,4.374,2.557,9.05,2
264.3,normal_flow.66,12.065,0.443,35.516,1
264.3,normal_flow.67,9.099,0.713,16.808,0
264.3,normal_flow.68,5.27,-3.01,76.341,2
264.3,normal_flow.69,11.076,0.231,41.533,2
264.3,normal_flow.70,4.63,2.551,9.513,2
264.4,normal_flow.66,12.106,0.411,36.726,1
264.4,normal_flow.67,9.165,0.656,17.724,0
264.4,normal_flow.68,4.971,-2.989,0.038,0
264.4,normal_flow.69,11.085,0.092,42.641,2
264.4,normal_flow.70,4.884,2.541,10.001,2
264.5,normal_flow.66,12.144,0.381,37.941,1
264.5,normal_flow.67,9.225,0.603,18.647,0
264.5,normal_flow.68,4.67,-3.013,0.505,0
264.5,normal_flow.69,11.08,-0.049,43.749,2
264.5,normal_flow.70,5.136,2.527,10.515,2
264.6,normal_flow.66,12.179,0.353,39.159,1
264.6,normal_flow.67,9.281,0.553,19.575,0
264.6,normal_flow.68,4.377,-2.928,0.942,0
264.6,normal_flow.69,11.06,-0.195,44.855,2
264.6,normal_flow.70,5.388,2.512,11.053,2
264.7,normal_flow.66,12.212,0.327,40.38,1
264.7,normal_flow.67,9.331,0.507,20.508,0
264.7,normal_flow.68,4.093,-2.841,1.352,0
264.7,normal_flow.69,11.026,-0.343,45.958,2
264.7,normal_flow.70,5.637,2.495,11.617,2
264.8,normal_flow.66,12.242,0.302,41.604,1
264.8,normal_flow.67,9.378,0.464,0.326,1
264.8,normal_flow.68,3.817,-2.751,1.733,0
264.8,normal_flow.69,10.977,-0.491,47.056,2
264.8,normal_flow.70,5.885,2.475,12.206,2
264.9,normal_flow.66,12.27,0.28,42.831,1
264.9,normal_flow.67,9.548,1.703,1.281,1
264.9,normal_flow.68,4.068,2.504,2.14,0
264.9,normal_flow.69,10.913,-0.641,48.147,2
264.9,normal_flow.70,6.13,2.452,12.819,2
265.0,normal_flow.66,12.296,0.258,44.061,1
265.0,normal_flow.67,9.712,1.638,2.252,1
265.0,normal_flow.68,4.317,2.494,2.572,0
265.0,normal_flow.69,10.851,-0.621,49.232,2
265.0,normal_flow.70,6.373,2.434,13.456,2
265.1,normal_flow.66,12.32,0.239,45.293,1
265.1,normal_flow.67,9.869,1.572,3.239,1
265.1,normal_flow.68,4.565,2.481,3.028,0
265.1,normal_flow.69,10.791,-0.601,50.311,2
265.1,normal_flow.70,6.614,2.413,14.117,2
265.2,normal_flow.66,12.342,0.22,46.527,1
265.2,normal_flow.67,10.02,1.505,4.241,1
265.2,normal_flow.68,4.812,2.466,3.51,0
265.2,normal_flow.69,10.733,-0.578,51.384,2
265.2,normal_flow.70,6.853,2.384,14.803,2
265.3,normal_flow.66,12.362,0.203,47.763,1
265.3,normal_flow.67,10.163,1.438,5.257,1
265.3,normal_flow.68,5.057,2.449,4.015,0
265.3,normal_flow.69,10.678,-0.553,52.452,2
265.3,normal_flow.70,7.088,2.353,15.511,2
265.4,normal_flow.66,12.381,0.187,49.001,1
265.4,normal_flow.67,10.301,1.372,6.287,1
265.4,normal_flow.68,5.3,2.428,4.545,0
265.4,normal_flow.69,10.625,-0.527,53.515,2
265.4,normal_flow.70,7.32,2.319,16.243,2
265.5,normal_flow.66,12.398,0.173,50.241,1
265.5,normal_flow.67,10.431,1.305,7.33,1
265.5,normal_flow.68,5.54,2.405,5.099,0
265.5,normal_flow.69,10.575,-0.499,54.572,2
265.5,normal_flow.70,7.548,2.282,16.998,2
265.6,normal_flow.66,12.414,0.159,51.482,1
265.6,normal_flow.67,10.555,1.24,8.386,1
265.6,normal_flow.68,5.778,2.378,5.677,0
265.6,normal_flow.69,10.517,-0.577,55.624,2
265.6,normal_flow.70,7.772,2.241,17.776,2
265.7,normal_flow.66,12.429,0.147,52.725,1
265.7,normal_flow.67,10.673,1.175,9.453,1
265.7,normal_flow.68,6.013,2.347,0.248,0
265.7,normal_flow.69,10.447,-0.703,56.669,2
265.7,normal_flow.70,7.992,2.197,18.575,2
265.8,normal_flow.66,12.442,0.135,53.969,1
265.8,normal_flow.67,10.784,1.112,10.531,1
265.8,normal_flow.68,6.244,2.314,0.873,0
265.8,normal_flow.69,10.364,-0.83,57.705,2
265.8,normal_flow.70,8.207,2.15,19.396,2
265.9,normal_flow.66,12.455,0.124,55.215,1
265.9,normal_flow.67,10.889,1.05,11.62,1
265.9,normal_flow.68,6.472,2.276,1.52,0
265.9,normal_flow.69,10.268,-0.959,58.732,2
265.9,normal_flow.70,8.417,2.099,20.237,2
266.0,normal_flow.66,12.466,0.114,56.462,1
266.0,normal_flow.67,10.988,0.989,12.719,1
266.0,normal_flow.68,6.695,2.235,2.189,0
266.0,normal_flow.69,10.159,-1.089,59.748,2
266.0,normal_flow.70,8.622,2.045,21.099,2
266.1,normal_flow.66,12.477,0.105,57.709,1
266.1,normal_flow.67,11.081,0.931,13.827,1
266.1,normal_flow.68,6.914,2.19,2.881,0
266.1,normal_flow.69,10.037,-1.219,60.751,2
266.1,normal_flow.70,8.82,1.988,21.981,2
266.2,normal_flow.66,12.486,0.097,58.958,1
266.2,normal_flow.67,11.168,0.875,14.944,1
266.2,normal_flow.68,7.128,2.141,3.594,0
266.2,normal_flow.69,9.902,-1.35,61.742,2
266.2,normal_flow.70,9.013,1.927,22.883,2
266.3,normal_flow.66,12.495,0.089,60.207,1
266.3,normal_flow.67,11.25,0.82,16.069,1
266.3,normal_flow.68,7.337,2.089,4.327,0
266.3,normal_flow.69,9.754,-1.482,62.717,2
266.3,normal_flow.70,9.199,1.862,23.803,2
266.3,normal_flow.71,0.0,0.0,5.1,0
266.4,normal_flow.66,12.503,0.082,61.458,1
266.4,normal_flow.67,11.327,0.768,17.202,1
266.4,normal_flow.68,7.541,2.034,5.081,0
266.4,normal_flow.69,9.593,-1.614,63.676,2
266.4,normal_flow.70,9.379,1.795,24.741,2
266.4,normal_flow.71,0.26,2.6,5.126,0
266.5,normal_flow.66,12.511,0.075,62.709,1
266.5,normal_flow.67,11.399,0.719,18.342,1
266.5,normal_flow.68,7.738,1.975,5.855,0
266.5,normal_flow.69,9.418,-1.745,64.618,2
266.5,normal_flow.70,9.551,1.724,25.696,2
266.5,normal_flow.71,0.52,2.6,5.178,1
266.6,normal_flow.66,12.518,0.069,63.961,1
266.6,normal_flow.67,11.466,0.671,19.488,1
266.6,normal_flow.68,7.929,1.913,6.648,0
266.6,normal_flow.69,9.231,-1.875,65.541,2
266.6,normal_flow.70,9.716,1.651,26.667,2
266.6,normal_flow.71,0.78,2.6,5.256,1
266.7,normal_flow.66,12.524,0.064,65.213,1
266.7,normal_flow.67,11.529,0.626,20.641,1
266.7,normal_flow.68,8.114,1.849,7.46,0
266.7,normal_flow.69,9.03,-2.003,66.444,2
266.7,normal_flow.70,9.874,1.574,27.655,2
266.7,normal_flow.71,1.04,2.6,5.36,1
266.8,normal_flow.66,12.53,0.058,66.466,1
266.8,normal_flow.67,11.587,0.583,21.8,1
266.8,normal_flow.68,8.293,1.782,8.289,0
266.8,normal_flow.69,8.818,-2.128,67.326,2
266.8,normal_flow.70,10.023,1.495,28.657,2
266.8,normal_flow.71,1.3,2.599,5.49,1
266.9,normal_flow.66,12.535,0.054,67.72,1
266.9,normal_flow.67,11.641,0.543,22.964,1
266.9,normal_flow.68,8.464,1.713,9.135,0
266.9,normal_flow.69,8.593,-2.25,68.185,2
266.9,normal_flow.70,10.165,1.413,29.673,2
266.9,normal_flow.71,1.56,2.599,5.646,2
267.0,normal_flow.66,12.54,0.049,68.974,1
267.0,normal_flow.67,11.692,0.505,24.133,1
267.0,normal_flow.68,8.628,1.643,9.998,0
267.0,normal_flow.69,8.356,-2.367,69.021,2
267.0,normal_flow.70,10.298,1.33,30.703,2
267.0,normal_flow.71,1.815,2.555,5.827,2
267.1,normal_flow.66,12.545,0.045,70.228,1
267.1,normal_flow.67,11.739,0.469,25.307,1
267.1,normal_flow.68,8.785,1.571,10.877,0
267.1,normal_flow.69,8.108,-2.478,69.832,2
267.1,normal_flow.70,10.422,1.244,31.745,2
267.1,normal_flow.71,2.071,2.558,6.035,2
267.2,normal_flow.66,12.549,0.042,71.483,1
267.2,normal_flow.67,11.782,0.435,26.485,1
267.2,normal_flow.68,8.935,1.499,11.77,0
267.2,normal_flow.69,7.85,-2.582,70.617,2
267.2,normal_flow.70,10.537,1.156,32.799,2
267.2,normal_flow.71,2.327,2.561,6.267,2
267.3,normal_flow.67,11.822,0.403,27.667,1
267.3,normal_flow.68,9.078,1.426,12.678,0
267.3,normal_flow.69,7.582,-2.678,71.375,2
267.3,normal_flow.70,10.644,1.066,33.864,2
267.3,normal_flow.71,2.583,2.563,6.526,2
267.4,normal_flow.67,11.887,0.65,28.856,1
267.4,normal_flow.68,9.213,1.354,13.599,0
267.4,normal_flow.69,7.306,-2.764,72.105,2
267.4,normal_flow.70,10.742,0.975,34.938,2
267.4,normal_flow.71,2.84,2.564,6.81,2
267.5,normal_flow.67,11.948,0.607,30.051,1
267.5,normal_flow.68,9.341,1.284,14.533,0
267.5,normal_flow.69,7.022,-2.839,72.807,2
267.5,normal_flow.70,10.829,0.878,36.021,2
267.5,normal_flow.71,3.096,2.565,7.119,2
267.6,normal_flow.67,12.005,0.566,31.251,1
267.6,normal_flow.68,9.463,1.214,15.48,0
267.6,normal_flow.69,6.731,-2.902,73.481,2
267.6,normal_flow.70,10.905,0.759,37.111,2
267.6,normal_flow.71,3.353,2.564,7.454,2
267.7,normal_flow.67,12.057,0.527,32.457,1
267.7,normal_flow.68,9.577,1.146,16.437,0
267.7,normal_flow.69,6.436,-2.952,74.124,2
267.7,normal_flow.70,10.969,0.635,38.208,2
267.7,normal_flow.71,3.609,2.563,7.815,2
267.8,normal_flow.67,12.106,0.49,33.668,1
267.8,normal_flow.68,9.685,1.079,17.406,0
267.8,normal_flow.69,6.137,-2.988,74.738,2
267.8,normal_flow.70,11.02,0.507,39.31,2
267.8,normal_flow.71,3.865,2.562,8.202,2
267.9,normal_flow.67,12.152,0.456,34.883,1
267.9,normal_flow.68,9.787,1.014,18.385,0
267.9,normal_flow.69,5.837,-3.01,75.322,2
267.9,normal_flow.70,11.057,0.376,40.416,2
267.9,normal_flow.71,4.121,2.559,8.614,2
268.0,normal_flow.67,12.194,0.423,36.102,1
268.0,normal_flow.68,9.882,0.951,19.373,0
268.0,normal_flow.69,5.535,-3.016,75.875,2
268.0,normal_flow.70,11.081,0.24,41.524,2
268.0,normal_flow.71,4.376,2.555,9.052,2
268.1,normal_flow.67,12.234,0.393,37.326,1
268.1,normal_flow.68,9.971,0.891,20.37,0
268.1,normal_flow.69,5.234,-3.008,76.399,2
268.1,normal_flow.70,11.091,0.102,42.633,2
268.1,normal_flow.71,4.631,2.547,9.515,2
268.2,normal_flow.67,12.27,0.364,38.553,1
268.2,normal_flow.68,10.054,0.832,0.255,1
268.2,normal_flow.69,4.936,-2.984,0.092,0
268.2,normal_flow.70,11.087,-0.04,43.742,2
268.2,normal_flow.71,4.885,2.535,10.003,2
268.3,normal_flow.67,12.304,0.337,39.783,1
268.3,normal_flow.68,10.233,1.787,1.279,1
268.3,normal_flow.69,4.635,-3.009,0.556,0
268.3,normal_flow.70,11.069,-0.184,44.849,2
268.3,normal_flow.71,5.137,2.519,10.517,2
268.4,normal_flow.67,12.335,0.312,41.017,1
268.4,normal_flow.68,10.406,1.73,2.319,1
268.4,normal_flow.69,4.343,-2.92,0.99,0
268.4,normal_flow.70,11.036,-0.333,45.952,2
268.4,normal_flow.71,5.387,2.502,11.056,2
268.5,normal_flow.67,12.364,0.289,42.253,1
268.5,normal_flow.68,10.573,1.672,3.376,1
268.5,normal_flow.69,4.06,-2.831,1.396,0
268.5,normal_flow.70,10.987,-0.483,47.051,2
268.5,normal_flow.71,5.635,2.483,11.619,2
268.6,normal_flow.67,12.391,0.267,43.492,1
268.6,normal_flow.68,10.734,1.613,4.45,1
268.6,normal_flow.69,3.786,-2.739,1.774,0
268.6,normal_flow.70,10.924,-0.634,48.143,2
268.6,normal_flow.71,5.881,2.46,12.207,2
268.7,normal_flow.67,12.415,0.247,44.734,1
268.7,normal_flow.68,10.89,1.553,5.539,1
268.7,normal_flow.69,4.04,2.539,2.178,0
268.7,normal_flow.70,10.845,-0.785,49.228,2
268.7,normal_flow.71,6.125,2.435,12.82,2
268.8,normal_flow.67,12.438,0.228,45.977,1
268.8,normal_flow.68,11.039,1.493,6.643,1
268.8,normal_flow.69,4.293,2.53,2.608,0
268.8,normal_flow.70,10.77,-0.754,50.305,2
268.8,normal_flow.71,6.366,2.414,13.456,2
268.9,normal_flow.67,12.459,0.211,47.223,1
268.9,normal_flow.68,11.182,1.433,7.761,1
268.9,normal_flow.69,4.545,2.517,3.062,0
268.9,normal_flow.70,10.698,-0.723,51.375,2
268.9,normal_flow.71,6.605,2.39,14.117,2
269.0,normal_flow.67,12.479,0.195,48.471,1
269.0,normal_flow.68,11.32,1.372,8.893,1
269.0,normal_flow.69,4.795,2.502,3.542,0
269.0,normal_flow.70,10.629,-0.689,52.437,2
269.0,normal_flow.71,6.841,2.359,14.801,2
269.1,normal_flow.67,12.497,0.179,49.721,1
269.1,normal_flow.68,11.451,1.312,10.038,1
269.1,normal_flow.69,5.043,2.485,4.046,0
269.1,normal_flow.70,10.563,-0.655,53.494,2
269.1,normal_flow.71,7.073,2.324,15.508,2
269.2,normal_flow.67,12.513,0.166,50.972,1
269.2,normal_flow.68,11.576,1.252,11.196,1
269.2,normal_flow.69,5.29,2.464,4.575,0
269.2,normal_flow.70,10.501,-0.619,54.544,2
269.2,normal_flow.71,7.302,2.286,16.238,2
269.3,normal_flow.67,12.528,0.153,52.225,1
269.3,normal_flow.68,11.695,1.192,12.365,1
269.3,normal_flow.69,5.534,2.44,5.128,0
269.3,normal_flow.70,10.443,-0.582,55.588,2
269.3,normal_flow.71,7.526,2.244,16.991,2
269.4,normal_flow.67,12.542,0.141,53.479,1
269.4,normal_flow.68,11.809,1.134,13.546,1
269.4,normal_flow.69,5.775,2.413,5.706,0
269.4,normal_flow.70,10.382,-0.616,56.626,2
269.4,normal_flow.71,7.746,2.2,17.765,2
269.5,normal_flow.67,12.555,0.13,54.735,1
269.5,normal_flow.68,11.916,1.077,14.738,1
269.5,normal_flow.69,6.013,2.382,0.277,0
269.5,normal_flow.70,10.307,-0.747,57.657,2
269.5,normal_flow.71,7.961,2.151,18.562,2
269.6,normal_flow.67,12.567,0.119,55.992,1
269.6,normal_flow.68,12.018,1.02,15.939,1
269.6,normal_flow.69,6.248,2.347,0.902,0
269.6,normal_flow.70,10.219,-0.88,58.679,2
269.6,normal_flow.71,8.171,2.099,19.379,2
269.7,normal_flow.67,12.578,0.11,57.249,1
269.7,normal_flow.68,12.115,0.966,17.151,1
269.7,normal_flow.69,6.479,2.309,1.55,0
269.7,normal_flow.70,10.117,-1.014,59.691,2
269.7,normal_flow.71,8.376,2.044,20.216,2
269.8,normal_flow.67,12.588,0.101,58.508,1
269.8,normal_flow.68,12.206,0.912,18.372,1
269.8,normal_flow.69,6.705,2.266,2.22,0
269.8,normal_flow.70,10.002,-1.149,60.691,2
269.8,normal_flow.71,8.574,1.985,21.074,2
269.9,normal_flow.67,12.598,0.093,59.768,1
269.9,normal_flow.68,12.292,0.86,19.601,1
269.9,normal_flow.69,6.927,2.22,2.913,0
269.9,normal_flow.70,9.874,-1.285,61.678,2
269.9,normal_flow.71,8.767,1.923,21.95,2
270.0,normal_flow.67,12.606,0.086,61.029,1
270.0,normal_flow.68,12.373,0.81,20.838,1
270.0,normal_flow.69,7.144,2.17,3.627,0
270.0,normal_flow.70,9.732,-1.421,62.652,2
270.0,normal_flow.71,8.952,1.858,22.846,2
270.0,normal_flow.72,0.0,0.0,5.1,0
270.1,normal_flow.67,12.614,0.079,62.29,1
270.1,normal_flow.68,12.449,0.762,22.083,1
270.1,normal_flow.69,7.356,2.116,4.363,0
270.1,normal_flow.70,9.576,-1.557,63.609,2
270.1,normal_flow.71,9.131,1.79,23.759,2
270.1,normal_flow.72,0.26,2.6,5.126,0
270.2,normal_flow.67,12.621,0.073,63.552,1
270.2,normal_flow.68,12.521,0.716,23.335,1
270.2,normal_flow.69,7.562,2.059,5.119,0
270.2,normal_flow.70,9.407,-1.692,64.55,2
270.2,normal_flow.71,9.303,1.718,24.689,2
270.2,normal_flow.72,0.52,2.6,5.178,1
270.3,normal_flow.67,12.628,0.067,64.815,1
270.3,normal_flow.68,12.588,0.671,24.594,1
270.3,normal_flow.69,7.761,1.998,5.895,0
270.3,normal_flow.70,9.224,-1.826,65.472,2
270.3,normal_flow.71,9.467,1.644,25.636,2
270.3,normal_flow.72,0.78,2.6,5.256,1
270.4,normal_flow.67,12.634,0.061,66.078,1
270.4,normal_flow.68,12.651,0.628,25.859,1
270.4,normal_flow.69,7.955,1.934,6.691,0
270.4,normal_flow.70,9.029,-1.958,66.375,2
270.4,normal_flow.71,9.624,1.567,26.598,2
270.4,normal_flow.72,1.04,2.6,5.36,1
270.5,normal_flow.67,12.64,0.056,67.342,1
270.5,normal_flow.68,12.71,0.588,27.13,1
270.5,normal_flow.69,8.142,1.867,7.505,0
270.5,normal_flow.70,8.82,-2.088,67.257,2
270.5,normal_flow.71,9.773,1.488,27.575,2
270.5,normal_flow.72,1.3,2.599,5.49,1
270.6,normal_flow.67,12.645,0.052,68.607,1
270.6,normal_flow.68,12.764,0.549,28.406,1
270.6,normal_flow.69,8.321,1.798,8.337,0
270.6,normal_flow.70,8.598,-2.213,68.117,2
270.6,normal_flow.71,9.914,1.407,28.567,2
270.6,normal_flow.72,1.56,2.599,5.646,2
270.7,normal_flow.67,12.65,0.048,69.872,1
270.7,normal_flow.68,12.816,0.512,29.688,1
270.7,normal_flow.69,8.494,1.727,9.186,0
270.7,normal_flow.70,8.365,-2.334,68.953,2
270.7,normal_flow.71,10.046,1.324,29.571,2
270.7,normal_flow.72,1.815,2.549,5.827,2
270.8,normal_flow.67,12.654,0.044,71.137,1
270.8,normal_flow.68,12.863,0.477,30.974,1
270.8,normal_flow.69,8.659,1.654,10.052,0
270.8,normal_flow.70,8.12,-2.448,69.765,2
270.8,normal_flow.71,10.17,1.24,30.588,2
270.8,normal_flow.72,2.07,2.553,6.034,2
270.9,normal_flow.67,12.658,0.04,72.403,1
270.9,normal_flow.68,12.908,0.443,32.265,1
270.9,normal_flow.69,8.817,1.579,10.934,0
270.9,normal_flow.70,7.865,-2.556,70.552,2
270.9,normal_flow.71,10.286,1.154,31.617,2
270.9,normal_flow.72,2.325,2.556,6.267,2
271.0,normal_flow.68,12.949,0.412,33.56,1
271.0,normal_flow.69,8.968,1.505,11.831,0
271.0,normal_flow.70,7.599,-2.655,71.312,2
271.0,normal_flow.71,10.392,1.067,32.656,2
271.0,normal_flow.72,2.581,2.558,6.525,2
271.1,normal_flow.68,13.041,0.921,34.864,1
271.1,normal_flow.69,9.111,1.43,12.742,0
271.1,normal_flow.70,7.325,-2.744,72.044,2
271.1,normal_flow.71,10.49,0.98,33.705,2
271.1,normal_flow.72,2.837,2.56,6.809,2
271.2,normal_flow.68,13.128,0.873,36.177,1
271.2,normal_flow.69,9.246,1.356,13.667,0
271.2,normal_flow.70,7.043,-2.822,72.749,2
271.2,normal_flow.71,10.58,0.892,34.763,2
271.2,normal_flow.72,3.093,2.56,7.118,2
271.3,normal_flow.68,13.211,0.826,37.498,1
271.3,normal_flow.69,9.375,1.284,14.604,0
271.3,normal_flow.70,6.754,-2.888,73.424,2
271.3,normal_flow.71,10.66,0.801,35.829,2
271.3,normal_flow.72,3.349,2.56,7.453,2
271.4,normal_flow.68,13.289,0.781,38.827,1
271.4,normal_flow.69,9.496,1.212,15.554,0
271.4,normal_flow.70,6.46,-2.941,74.07,2
271.4,normal_flow.71,10.704,0.442,36.9,2
271.4,normal_flow.72,3.605,2.559,7.814,2
271.5,normal_flow.68,13.363,0.738,40.163,1
271.5,normal_flow.69,9.61,1.142,16.515,0
271.5,normal_flow.70,6.162,-2.98,74.686,2
271.5,normal_flow.71,10.738,0.346,37.973,2
271.5,normal_flow.72,3.861,2.557,8.2,2
271.6,normal_flow.68,13.432,0.696,41.506,1
271.6,normal_flow.69,9.717,1.073,17.486,0
271.6,normal_flow.70,5.861,-3.004,75.272,2
271.6,normal_flow.71,10.763,0.25,39.05,2
271.6,normal_flow.72,4.116,2.554,8.611,2
271.7,normal_flow.68,13.498,0.656,42.856,1
271.7,normal_flow.69,9.818,1.006,18.468,0
271.7,normal_flow.70,5.56,-3.013,75.828,2
271.7,normal_flow.71,10.779,0.154,40.128,2
271.7,normal_flow.72,4.371,2.547,9.048,2
271.8,normal_flow.68,13.56,0.618,44.212,1
271.8,normal_flow.69,9.912,0.942,19.459,0
271.8,normal_flow.70,5.26,-3.006,76.354,2
271.8,normal_flow.71,10.785,0.058,41.206,2
271.8,normal_flow.72,4.625,2.538,9.511,2
271.9,normal_flow.68,13.618,0.581,45.574,1
271.9,normal_flow.69,10.0,0.88,20.46,0
271.9,normal_flow.70,4.961,-2.985,0.05,0
271.9,normal_flow.71,10.781,-0.039,42.284,2
271.9,normal_flow.72,4.877,2.527,9.999,2
272.0,normal_flow.68,13.673,0.547,46.941,1
272.0,normal_flow.69,10.082,0.82,0.348,1
272.0,normal_flow.70,4.66,-3.012,0.516,0
272.0,normal_flow.71,10.767,-0.136,43.361,2
272.0,normal_flow.72,5.129,2.513,10.511,2
272.1,normal_flow.68,13.724,0.513,48.314,1
272.1,normal_flow.69,10.268,1.859,1.375,1
272.1,normal_flow.70,4.367,-2.924,0.953,0
272.1,normal_flow.71,10.744,-0.234,44.435,2
272.1,normal_flow.72,5.378,2.495,11.049,2
272.2,normal_flow.68,13.772,0.482,49.691,1
272.2,normal_flow.69,10.448,1.804,2.419,1
272.2,normal_flow.70,4.084,-2.836,1.361,0
272.2,normal_flow.71,10.711,-0.332,45.506,2
272.2,normal_flow.72,5.626,2.474,11.612,2
272.3,normal_flow.68,13.817,0.452,51.073,1
272.3,normal_flow.69,10.623,1.747,3.482,1
272.3,normal_flow.70,3.809,-2.745,1.742,0
272.3,normal_flow.71,10.667,-0.431,46.573,2
272.3,normal_flow.72,5.871,2.45,12.199,2
272.4,normal_flow.68,13.86,0.424,52.459,1
272.4,normal_flow.69,10.792,1.689,4.561,1
272.4,normal_flow.70,4.063,2.536,2.149,0
272.4,normal_flow.71,10.614,-0.531,47.635,2
272.4,normal_flow.72,6.113,2.423,12.81,2
272.5,normal_flow.68,13.899,0.397,53.849,1
272.5,normal_flow.69,10.955,1.631,5.656,1
272.5,normal_flow.70,4.315,2.525,2.58,0
272.5,normal_flow.71,10.551,-0.632,48.69,2
272.5,normal_flow.72,6.353,2.399,13.445,2
272.6,normal_flow.68,13.937,0.371,55.242,1
272.6,normal_flow.69,11.112,1.572,6.768,1
272.6,normal_flow.70,4.567,2.513,3.037,0
272.6,normal_flow.71,10.512,-0.391,49.741,2
272.6,normal_flow.72,6.59,2.373,14.104,2
272.7,normal_flow.68,13.971,0.348,56.639,1
272.7,normal_flow.69,11.264,1.512,7.894,1
272.7,normal_flow.70,4.816,2.498,3.519,0
272.7,normal_flow.71,10.474,-0.377,50.788,2
272.7,normal_flow.72,6.824,2.339,14.787,2
272.8,normal_flow.68,14.004,0.325,58.04,1
272.8,normal_flow.69,11.409,1.452,9.035,1
272.8,normal_flow.70,5.065,2.48,4.025,0
272.8,normal_flow.71,10.438,-0.361,51.832,2
272.8,normal_flow.72,7.054,2.301,15.492,2
272.9,normal_flow.68,14.034,0.304,59.443,1
272.9,normal_flow.69,11.548,1.392,10.19,1
272.9,normal_flow.70,5.31,2.46,4.556,0
272.9,normal_flow.71,10.404,-0.344,52.873,2
272.9,normal_flow.72,7.28,2.261,16.22,2
273.0,normal_flow.68,14.063,0.284,60.849,1
273.0,normal_flow.69,11.681,1.333,11.358,1
273.0,normal_flow.70,5.554,2.436,5.111,0
273.0,normal_flow.71,10.372,-0.324,53.91,2
273.0,normal_flow.72,7.502,2.216,16.97,2
273.1,normal_flow.68,14.089,0.265,62.258,1
273.1,normal_flow.69,11.809,1.274,12.539,1
273.1,normal_flow.70,5.795,2.408,5.691,0
273.1,normal_flow.71,10.328,-0.434,54.942,2
273.1,normal_flow.72,7.719,2.168,17.742,2
273.2,normal_flow.68,14.114,0.247,63.67,1
273.2,normal_flow.69,11.93,1.216,13.732,1
273.2,normal_flow.70,6.033,2.377,0.264,0
273.2,normal_flow.71,10.273,-0.55,55.97,2
273.2,normal_flow.72,7.93,2.116,18.535,2
273.3,normal_flow.68,14.137,0.231,65.083,1
273.3,normal_flow.69,12.046,1.158,14.936,1
273.3,normal_flow.70,6.267,2.343,0.891,0
273.3,normal_flow.71,10.207,-0.667,56.99,2
